type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,1992,22,5.0,6.3,3200.0,5.387,6.4,US,1,comedy,1,hangin' with mr. cooper
SHOW,1996,26,7.0,7.0,1463.0,7.607,7.0,US,1,comedy,1,arliss
SHOW,1997,26,4.0,6.8,744.0,3.734,4.0,US,1,comedy,1,the chris rock show
SHOW,1995,18,5.0,7.0,4517.0,18.724,6.2,US,1,comedy,1,the sylvester & tweety mysteries
SHOW,1995,28,5.0,8.0,311.0,2.633,3.0,US,1,comedy,1,hbo comedy half hour
SHOW,1995,60,28.0,7.5,398.0,3.387,7.5,US,1,sport,-1,real sports with bryant gumbel
SHOW,1995,22,5.0,6.8,1145.0,4.595,6.4,US,1,comedy,1,the parent 'hood
SHOW,1999,26,2.0,8.5,341.0,6.175,10.0,US,2,animation,25,crashbox
SHOW,2000,11,3.0,7.1,3946.0,4.353,7.6,US,2,comedy,1,the brak show
SHOW,1995,22,5.0,7.5,25.0,5.79,7.6,US,1,reality,5,in the house
SHOW,2005,48,14.0,8.6,218162.0,206.516,7.3,GB,1,scifi,23,doctor who
SHOW,2007,20,12.0,8.2,782154.0,226.38,7.8,US,1,comedy,1,the big bang theory
SHOW,2002,59,5.0,9.3,325150.0,36.03,8.5,US,1,drama,13,the wire
SHOW,2008,48,5.0,8.5,236555.0,62.391,8.1,US,1,scifi,2,fringe
SHOW,2008,44,7.0,8.1,179569.0,356.313,8.4,US,1,drama,13,the mentalist
SHOW,2001,59,1.0,9.4,440706.0,62.034,8.4,US,1,war,48,band of brothers
SHOW,2001,32,3.0,8.5,109600.0,17.899,7.9,GB,1,comedy,0,the office
SHOW,2002,58,31.0,8.7,115974.0,41.109,7.4,GB,1,comedy,0,top gear
SHOW,2009,29,1.0,9.1,156503.0,110.534,8.7,JP,1,scifi,11,fullmetal alchemist: brotherhood
SHOW,2007,43,5.0,8.2,134647.0,35.065,7.8,US,1,action,10,chuck
SHOW,2003,20,7.0,7.9,19836.0,20.766,7.3,US,1,comedy,1,reno 911!
SHOW,2004,53,3.0,8.6,104171.0,20.831,8.1,US,1,western,70,deadwood
SHOW,2010,57,5.0,8.4,133503.0,24.293,7.9,GB,1,drama,41,luther
SHOW,2010,13,10.0,8.6,89941.0,138.918,8.4,US,1,scifi,2,adventure time
SHOW,2001,60,5.0,8.7,131948.0,24.738,8.1,US,1,drama,13,six feet under
SHOW,2008,54,7.0,7.5,136.0,46.28,7.6,US,1,scifi,2,true blood
SHOW,2010,22,4.0,8.7,39449.0,124.998,8.5,US,1,scifi,2,young justice
SHOW,2010,45,7.0,7.4,163137.0,144.261,8.0,US,1,drama,13,pretty little liars
SHOW,2007,46,2.0,8.4,56390.0,27.16,7.9,US,1,scifi,2,pushing daisies
SHOW,2009,28,4.0,8.2,56907.0,11.707,7.3,US,1,comedy,1,eastbound & down
SHOW,2006,24,1.0,9.0,302147.0,104.037,8.7,JP,1,scifi,11,death note
SHOW,2007,27,2.0,8.6,59717.0,16.959,7.9,US,1,comedy,1,flight of the conchords
SHOW,2003,43,4.0,7.5,87665.0,35.848,7.8,US,1,drama,13,the o.c.
SHOW,2008,90,4.0,7.9,14852.0,16.799,7.6,GB,1,crime,46,wallander
SHOW,2003,48,9.0,7.7,78565.0,41.9,7.8,US,1,drama,13,one tree hill
SHOW,2009,21,9.0,7.6,48825.0,34.285,7.6,US,1,comedy,1,the middle
SHOW,2007,42,6.0,7.4,167534.0,84.236,8.4,US,1,thriller,47,gossip girl
SHOW,2010,56,5.0,8.6,184970.0,22.107,8.0,US,1,drama,13,boardwalk empire
SHOW,2008,70,1.0,8.5,31572.0,16.177,7.9,US,1,drama,13,john adams
SHOW,2005,54,2.0,8.7,167119.0,23.425,8.3,US,1,action,10,rome
SHOW,2010,43,7.0,7.6,33093.0,43.208,7.9,US,1,drama,13,rizzoli & isles
SHOW,2003,21,3.0,8.8,62140.0,13.557,8.1,US,1,comedy,1,chappelle's show
SHOW,2005,11,11.0,7.7,42606.0,26.037,7.7,US,1,animation,25,robot chicken
SHOW,2005,22,4.0,8.5,29886.0,19.897,7.9,US,1,action,10,the boondocks
SHOW,2003,44,7.0,7.6,27040.0,25.72,7.8,US,1,drama,13,cold case
SHOW,2004,28,8.0,8.5,166523.0,27.944,7.4,US,1,drama,13,entourage
SHOW,2010,54,1.0,8.3,109433.0,53.824,7.7,US,1,war,48,the pacific
SHOW,2010,23,4.0,8.1,11612.0,45.65,8.2,US,1,animation,25,scooby-doo! mystery incorporated
SHOW,2002,46,7.0,6.8,8.0,27.9,7.3,US,1,drama,13,without a trace
SHOW,2009,47,5.0,8.5,26128.0,24.737,7.9,US,1,drama,13,southland
SHOW,2001,23,5.0,8.5,51679.0,28.296,8.5,US,1,scifi,2,samurai jack
SHOW,2005,49,7.0,7.7,25378.0,23.725,7.8,US,1,drama,13,the closer
SHOW,2003,23,5.0,7.9,30823.0,54.001,8.3,US,1,action,10,teen titans
SHOW,2004,22,5.0,7.3,11636.0,39.47,7.8,US,1,scifi,2,the batman
SHOW,2010,12,8.0,8.5,40562.0,282.607,8.8,US,1,comedy,1,regular show
SHOW,2001,25,14.0,7.5,13466.0,13.135,7.7,CA,1,drama,19,degrassi
SHOW,2004,23,7.0,8.6,25513.0,15.573,7.8,US,1,action,10,the venture bros.
SHOW,2006,28,5.0,7.1,13114.0,10.818,6.9,US,1,comedy,1,the new adventures of old christine
SHOW,2006,51,4.0,7.7,40583.0,22.774,7.3,GB,1,scifi,23,torchwood
SHOW,2008,67,1.0,8.5,52359.0,21.254,8.0,US,1,drama,13,generation kill
SHOW,2009,56,1.0,8.1,16670.0,15.425,7.8,GB,1,comedy,0,emma
SHOW,2010,21,6.0,6.4,25467.0,17.88,6.6,US,1,comedy,1,mike & molly
SHOW,2003,60,1.0,8.2,27479.0,17.119,7.9,US,1,scifi,2,angels in america
SHOW,2006,14,5.0,8.3,16677.0,13.573,7.6,US,1,comedy,1,metalocalypse
SHOW,2002,78,26.0,3.1,7007.0,18.521,5.6,US,1,reality,5,the bachelor
SHOW,2006,54,5.0,7.6,21646.0,19.553,7.1,US,1,drama,13,big love
SHOW,2006,50,1.0,8.3,20817.0,12.718,7.8,GB,1,drama,41,jane eyre
SHOW,2008,45,7.0,6.6,7769.0,12.168,6.4,US,1,reality,5,wipeout
SHOW,2001,23,2.0,8.6,45446.0,16.79,8.1,US,1,action,10,justice league
SHOW,2007,12,5.0,7.6,11438.0,10.797,7.4,US,1,comedy,1,"tim and eric awesome show, great job!"
SHOW,2006,11,4.0,7.9,5894.0,7.645,8.0,US,1,comedy,1,moral orel
SHOW,2003,56,20.0,7.4,13413.0,73.751,6.0,US,1,comedy,1,real time with bill maher
SHOW,2007,32,4.0,8.1,19901.0,7.3,7.4,GB,1,drama,41,gavin & stacey
SHOW,2009,27,3.0,7.9,33166.0,13.415,7.4,US,1,comedy,1,bored to death
SHOW,2010,62,4.0,8.3,14574.0,22.116,8.1,US,1,drama,13,treme
SHOW,2010,12,4.0,8.6,6343.0,7.785,8.0,US,1,comedy,1,check it out! with dr. steve brule
SHOW,2008,23,3.0,7.3,8933.0,65.006,7.5,US,1,action,10,batman: the brave and the bold
SHOW,2004,24,3.0,8.7,15112.0,46.703,8.3,US,1,action,10,justice league unlimited
SHOW,2003,52,2.0,8.4,44408.0,13.664,8.1,US,1,scifi,2,carnivàle
SHOW,2002,45,4.0,7.3,65.0,15.067,7.7,US,1,drama,13,everwood
SHOW,2002,22,4.0,6.6,13242.0,11.735,6.0,US,1,comedy,1,what i like about you
SHOW,2001,18,7.0,7.7,23135.0,77.988,8.1,US,1,comedy,1,the grim adventures of billy and mandy
SHOW,2005,22,4.0,7.4,18578.0,134.112,8.1,US,1,action,10,ben 10
SHOW,2002,21,3.0,7.2,9435.0,32.217,7.9,US,1,action,10,"what's new, scooby-doo?"
SHOW,2008,26,4.0,8.3,17199.0,29.345,8.0,US,1,drama,13,in treatment
SHOW,2009,29,3.0,7.2,21878.0,25.246,6.3,US,1,comedy,1,hung
SHOW,2005,31,2.0,8.0,7032.0,5.673,7.6,US,1,comedy,1,the comeback
SHOW,2002,20,6.0,7.2,19799.0,1.096,8.2,US,1,action,10,codename: kids next door
SHOW,2004,24,6.0,7.6,21880.0,32.983,7.9,US,1,scifi,2,foster's home for imaginary friends
SHOW,2007,45,6.0,7.3,879.0,2.822,6.3,US,1,documentation,35,storm chasers
SHOW,2003,78,18.0,3.3,5450.0,7.45,4.3,US,1,reality,5,the bachelorette
SHOW,2006,10,2.0,8.2,7295.0,4.045,7.5,US,1,animation,25,frisky dingo
SHOW,2009,65,1.0,8.2,3477.0,9.247,7.2,GB,1,crime,46,the no. 1 ladies' detective agency
SHOW,2009,43,2.0,8.0,4287.0,6.348,7.5,US,1,drama,13,men of a certain age
SHOW,2008,12,4.0,7.7,7202.0,9.916,7.6,US,1,action,10,superjail!
SHOW,2004,12,13.0,6.7,7140.0,9.519,7.0,US,1,comedy,1,squidbillies
SHOW,2007,58,2.0,6.6,2700.0,9.239,6.3,GB,1,drama,41,five days
SHOW,2005,11,4.0,3.9,93.0,21.257,7.1,ES,2,animation,78,pocoyo
SHOW,2008,17,3.0,7.8,13688.0,23.719,8.0,US,1,scifi,2,the marvelous misadventures of flapjack
SHOW,2007,44,1.0,7.3,3813.0,7.358,7.0,US,1,drama,13,tell me you love me
SHOW,2007,17,4.0,7.4,13523.0,25.051,8.2,US,1,animation,25,chowder
SHOW,2004,11,2.0,6.7,3608.0,6.993,7.1,US,1,animation,25,tom goes to the mayor
SHOW,2008,23,3.0,7.2,9789.0,110.808,8.3,US,1,scifi,2,ben 10: alien force
SHOW,2001,37,4.0,7.2,914.0,4.14,6.1,US,1,documentation,35,project greenlight
SHOW,2005,12,1.0,7.6,1660.0,4.443,7.3,US,1,animation,25,"lucy, the daughter of the devil"
SHOW,2010,28,2.0,7.9,15581.0,7.32,7.4,US,1,comedy,1,how to make it in america
SHOW,2001,48,17.0,8.0,23.0,5.596,7.3,US,1,documentation,35,hard knocks
SHOW,2007,49,1.0,6.9,4823.0,5.484,6.9,US,1,scifi,2,john from cincinnati
SHOW,2007,27,5.0,7.4,5998.0,11.223,7.1,GB,1,scifi,23,the sarah jane adventures
SHOW,2008,20,3.0,7.3,2439.0,4.146,6.3,US,1,comedy,1,delocated
SHOW,2006,29,1.0,5.2,518.0,0.715,3.0,US,1,comedy,1,dane cook's tourgasm
SHOW,2010,23,3.0,7.6,7423.0,116.779,8.2,US,1,action,10,ben 10: ultimate alien
SHOW,2007,11,2.0,7.7,4151.0,3.878,8.6,US,1,animation,25,xavier: renegade angel
SHOW,2008,19,3.0,8.3,6453.0,7.687,7.7,US,1,comedy,1,the life & times of tim
SHOW,2003,20,3.0,6.2,1169.0,5.322,8.9,US,1,comedy,1,eve
SHOW,2005,86,1.0,4.5,2767.0,0.050393,10.0,US,1,drama,13,category 7: the end of the world
SHOW,2010,26,3.0,5.9,10.0,4.668,4.2,US,1,comedy,1,funny or die presents
SHOW,2005,11,3.0,6.5,2244.0,4.801,7.4,US,1,animation,25,12 oz. mouse
SHOW,2008,61,3.0,8.2,638.0,9.897,8.0,MX,1,drama,39,capadocia
SHOW,2004,47,2.0,7.9,1264.0,4.237,7.4,AR,1,crime,87,epitaphs
SHOW,2010,72,1.0,7.3,535.0,2.335,6.6,US,1,documentation,35,if god is willing and da creek don't rise
SHOW,2001,27,1.0,8.7,96.0,1.121,8.0,US,1,documentation,35,kindergarten
SHOW,2011,58,8.0,9.2,1983794.0,492.101,8.4,US,1,scifi,2,game of thrones
SHOW,2011,44,5.0,8.5,172971.0,49.691,8.1,US,1,scifi,2,person of interest
SHOW,2012,29,7.0,8.3,53090.0,16.35,7.4,US,1,comedy,1,veep
SHOW,2011,24,10.0,8.6,38717.0,43.275,7.9,US,1,comedy,1,impractical jokers
SHOW,2012,57,3.0,8.6,113317.0,31.452,8.1,US,1,drama,13,the newsroom
SHOW,2011,21,3.0,7.8,37778.0,19.134,7.1,US,1,comedy,1,happy endings
SHOW,2011,42,5.0,7.1,88651.0,23.5,7.1,US,1,scifi,2,falling skies
SHOW,2011,23,3.0,9.0,87857.0,117.924,8.8,JP,1,drama,9,hunter x hunter
SHOW,2011,46,5.0,8.0,8567.0,7.546,7.7,GB,1,drama,41,scott & bailey
SHOW,2012,29,6.0,7.3,70655.0,26.042,6.1,US,1,comedy,1,girls
SHOW,2011,22,6.0,7.7,2348.0,6.125,6.3,US,1,comedy,1,billy on the street
SHOW,2011,10,6.0,8.3,29336.0,106.687,8.6,US,2,scifi,2,the amazing world of gumball
SHOW,2011,24,1.0,8.3,9055.0,17.086,8.2,JP,1,scifi,11,puella magi madoka magica
SHOW,2012,43,13.0,7.7,13898.0,44.103,7.1,US,1,crime,20,major crimes
SHOW,2011,47,5.0,7.7,7457.0,15.866,7.2,GB,1,crime,46,dci banks
SHOW,2012,59,1.0,7.5,10108.0,8.561,6.9,GB,1,war,67,parade's end
SHOW,2011,23,2.0,7.4,15815.0,41.867,8.0,US,1,comedy,1,the looney tunes show
SHOW,2011,22,1.0,8.1,6692.0,13.212,7.8,US,1,action,10,green lantern: the animated series
SHOW,2011,27,2.0,7.6,8690.0,7.2,7.3,US,1,comedy,1,enlightened
SHOW,2011,24,2.0,7.5,12741.0,44.755,8.1,JP,1,scifi,11,blue exorcist
SHOW,2011,67,1.0,7.6,21461.0,14.248,7.2,US,1,drama,13,mildred pierce
SHOW,2012,12,3.0,6.8,2268.0,5.398,7.9,US,1,comedy,1,loiter squad
SHOW,2011,10,2.0,7.4,9648.0,23.764,6.8,CA,2,scifi,6,mortal kombat: legacy
SHOW,2012,24,2.0,8.1,4438.0,17.757,7.6,US,1,action,10,black dynamite
SHOW,2011,45,2.0,6.5,2308.0,3.56,5.8,GB,1,drama,41,bedlam
SHOW,2011,20,3.0,7.1,2349.0,8.778,6.3,US,1,animation,25,"china, il"
SHOW,2012,22,8.0,6.0,4974.0,43.059,8.3,US,1,action,10,ben 10: omniverse
SHOW,2011,13,11.0,8.5,919.0,4.339,8.0,US,1,scifi,2,off the air
SHOW,2012,53,2.0,7.5,5778.0,7.654,7.0,US,1,drama,13,luck
SHOW,2011,12,3.0,6.5,1307.0,3.212,7.2,US,1,comedy,1,"the heart, she holler"
SHOW,2011,13,3.0,7.4,1971.0,8.548,6.9,US,1,action,10,eagleheart
SHOW,2012,46,1.0,7.8,256.0,0.711,7.5,US,1,documentation,35,witness
SHOW,2011,51,2.0,8.0,1197.0,10.928,7.8,CL,1,action,-1,profugos
SHOW,2012,30,1.0,6.6,21.0,0.6,6.0,US,1,documentation,35,the weight of the nation for kids
SHOW,2013,22,5.0,9.2,473951.0,238.434,8.8,US,1,scifi,2,rick and morty
SHOW,2013,43,12.0,8.8,5941.0,10.438,7.2,US,1,documentation,35,anthony bourdain: parts unknown
SHOW,2014,60,3.0,8.9,546443.0,43.786,8.3,US,1,drama,13,true detective
SHOW,2013,51,4.0,8.4,98418.0,65.693,7.9,US,1,crime,20,banshee
SHOW,2014,29,6.0,8.5,143966.0,41.72,8.1,US,1,comedy,1,silicon valley
SHOW,2014,58,3.0,8.3,93896.0,52.732,7.7,US,1,scifi,2,the leftovers
SHOW,2014,31,9.0,8.9,86402.0,33.085,7.9,US,1,comedy,1,last week tonight with john oliver
SHOW,2014,11,1.0,8.8,51729.0,39.166,8.5,US,1,family,4,over the garden wall
SHOW,2013,11,6.0,8.2,32020.0,84.339,8.5,US,1,action,10,steven universe
SHOW,2014,54,2.0,8.5,47732.0,12.834,8.0,US,1,drama,13,the knick
SHOW,2014,47,5.0,8.7,38381.0,80.218,8.1,IT,1,drama,72,gomorrah
SHOW,2013,12,7.0,5.3,20610.0,57.621,6.9,US,1,action,10,teen titans go!
SHOW,2013,11,4.0,7.8,2361.0,5.107,7.2,US,1,comedy,1,your pretty face is going to hell
SHOW,2014,22,1.0,8.5,25293.0,45.087,8.9,JP,1,animation,8,your lie in april
SHOW,2013,21,4.0,6.0,12365.0,12.247,5.8,US,1,comedy,1,inside amy schumer
SHOW,2013,25,1.0,7.9,13372.0,20.572,8.4,JP,1,action,7,kill la kill
SHOW,2014,60,1.0,8.3,21737.0,12.312,7.6,US,1,drama,13,olive kitteridge
SHOW,2013,29,2.0,7.4,12505.0,9.461,6.7,US,1,comedy,1,hello ladies
SHOW,2014,61,1.0,8.0,10622.0,7.326,7.6,GB,2,drama,41,the honourable woman
SHOW,2014,79,7.0,5.2,1708.0,10.852,5.0,US,1,reality,5,bachelor in paradise
SHOW,2014,13,2.0,7.8,2290.0,4.475,7.4,US,1,comedy,1,tim and eric's bedtime stories
SHOW,2014,28,2.0,8.3,18344.0,26.361,7.4,US,1,drama,13,looking
SHOW,2014,11,1.0,7.5,3290.0,6.581,7.0,US,1,comedy,1,garfunkel and oates
SHOW,2014,22,6.0,7.5,2354.0,3.72,7.5,US,1,comedy,1,the carbonaro effect
SHOW,2014,21,3.0,6.9,3477.0,8.195,5.4,US,1,comedy,1,black jesus
SHOW,2013,22,1.0,7.3,3481.0,3.278,6.5,GB,2,comedy,0,family tree
SHOW,2014,14,3.0,6.7,9381.0,52.252,6.7,US,1,comedy,1,clarence
SHOW,2013,28,3.0,7.7,3560.0,6.431,6.6,US,1,comedy,1,getting on
SHOW,2013,22,1.0,7.3,4255.0,18.167,7.2,US,1,action,10,beware the batman
SHOW,2013,15,5.0,4.3,6157.0,37.097,3.8,US,1,scifi,2,uncle grandpa
SHOW,2013,53,4.0,8.2,918.0,10.982,8.0,MX,1,drama,39,sr. ávila
SHOW,2013,53,4.0,8.0,1620.0,14.47,7.8,BR,1,drama,77,el negocio
SHOW,2014,38,2.0,5.4,134.0,0.952,7.0,SG,1,thriller,-1,grace
SHOW,2014,53,3.0,8.9,9898.0,10.378,8.5,RO,1,drama,-1,shadows
SHOW,2014,42,8.0,8.0,429.0,4.862,7.4,US,1,documentation,35,this is life with lisa ling
SHOW,2014,28,1.0,6.6,53.0,1.254,6.0,US,1,documentation,35,saving my tomorrow
SHOW,2014,7,3.0,6.3,464.0,8.027,9.5,RO,1,animation,-1,bing
SHOW,2014,55,4.0,8.2,327.0,6.322,9.3,BR,1,drama,77,psi
SHOW,2014,24,2.0,7.2,2188.0,13.585,7.9,JP,1,action,7,aldnoah.zero
SHOW,2013,22,3.0,4.8,635.0,16.672,7.4,US,3,action,10,pac-man and the ghostly adventures
SHOW,2014,54,1.0,6.3,38.0,1.496,7.5,US,1,documentation,35,viking women
SHOW,2014,11,2.0,7.4,833.0,15.904,7.9,US,1,action,10,mao mao: heroes of pure heart
SHOW,2014,35,2.0,7.0,140.0,3.673,4.5,CZ,1,comedy,-1,head over heels
SHOW,2016,63,4.0,8.6,474807.0,75.732,8.1,US,1,scifi,2,westworld
SHOW,2015,54,5.0,8.6,812.0,3.333,8.5,GB,1,reality,18,the great pottery throw down
SHOW,2016,25,5.0,7.7,10514.0,19.88,7.0,US,1,thriller,47,search party
SHOW,2016,65,1.0,8.5,141124.0,21.585,7.9,US,1,drama,13,the night of
SHOW,2015,24,5.0,8.2,9651.0,27.516,8.6,JP,1,animation,8,food wars! shokugeki no soma
SHOW,2016,24,3.0,8.6,26853.0,50.056,8.5,JP,1,action,7,mob psycho 100
SHOW,2016,25,2.0,6.8,5711.0,30.219,7.6,JP,1,action,7,berserk
SHOW,2015,45,1.0,8.6,44477.0,13.584,8.0,US,1,documentation,35,the jinx: the life and deaths of robert durst
SHOW,2015,23,3.0,8.0,6792.0,12.174,7.7,US,1,comedy,1,adam ruins everything
SHOW,2016,21,3.0,7.3,7158.0,21.612,6.4,US,1,comedy,1,wrecked
SHOW,2016,31,2.0,8.0,25242.0,14.743,7.1,US,1,comedy,1,vice principals
SHOW,2016,24,2.0,7.8,9987.0,65.348,8.7,JP,1,action,7,konosuba – god's blessing on this wonderful world!!
SHOW,2016,32,5.0,7.9,18003.0,27.964,7.7,US,1,drama,13,insecure
SHOW,2016,27,2.0,8.1,17113.0,66.802,7.8,JP,1,action,7,re:zero -starting life in another world-
SHOW,2015,60,1.0,8.0,10805.0,10.111,7.3,US,1,drama,13,show me a hero
SHOW,2016,22,1.0,8.5,42699.0,21.821,8.7,JP,1,drama,9,erased
SHOW,2015,29,5.0,7.5,42095.0,71.051,6.7,US,1,drama,13,ballers
SHOW,2016,23,4.0,8.1,8499.0,13.629,6.6,US,1,comedy,1,high maintenance
SHOW,2015,13,4.0,7.9,14984.0,84.785,7.7,US,1,comedy,1,we bare bears
SHOW,2016,59,1.0,8.3,42727.0,26.341,7.6,US,5,drama,13,the young pope
SHOW,2015,24,4.0,6.6,2497.0,105.744,8.1,JP,1,scifi,11,the testament of sister new devil
SHOW,2016,24,3.0,7.8,5470.0,43.839,8.4,JP,1,scifi,11,bungo stray dogs
SHOW,2016,59,1.0,7.7,23325.0,11.465,7.0,US,1,drama,13,vinyl
SHOW,2015,23,2.0,7.7,9066.0,12.507,7.5,GB,1,comedy,0,chewing gum
SHOW,2016,22,7.0,5.6,6428.0,10.678,6.3,US,1,comedy,1,full frontal with samantha bee
SHOW,2016,25,3.0,8.5,120.0,4.308,7.8,FR,1,documentation,37,butterfly effect
SHOW,2016,43,6.0,6.6,790.0,5.096,5.5,US,1,documentation,35,united shades of america
SHOW,2015,27,2.0,7.5,8437.0,20.024,6.8,US,1,comedy,1,togetherness
SHOW,2015,23,1.0,6.9,1843.0,34.05,6.9,JP,1,action,7,rokka - braves of the six flowers
SHOW,2016,25,1.0,7.7,3703.0,14.539,7.8,JP,1,crime,-1,91 days
SHOW,2016,31,3.0,6.7,1459.0,9.317,6.6,GB,1,scifi,23,zapped
SHOW,2015,53,2.0,7.3,1040.0,4.437,6.6,PL,1,drama,73,the pact
SHOW,2016,12,5.0,3.0,4611.0,52.985,6.3,US,1,action,10,ben 10
SHOW,2016,26,3.0,7.2,3842.0,7.6,6.4,US,1,animation,25,animals.
SHOW,2015,27,1.0,7.8,14024.0,13.322,7.2,US,1,comedy,1,the brink
SHOW,2016,14,3.0,3.5,4285.0,14.878,4.8,US,1,comedy,1,the powerpuff girls
SHOW,2016,42,4.0,7.1,510.0,6.634,7.9,US,1,reality,5,little big shots
SHOW,2015,46,2.0,7.6,282.0,3.707,6.0,US,1,documentation,35,breakthrough
SHOW,2016,23,3.0,7.1,1449.0,9.285,6.3,US,1,comedy,1,those who can't
SHOW,2015,22,2.0,6.5,2199.0,21.456,8.6,US,1,comedy,1,"be cool, scooby-doo!"
SHOW,2016,29,3.0,5.8,5.0,6.355,6.4,US,1,comedy,1,divorce
SHOW,2016,29,1.0,8.6,2663.0,7.076,7.8,US,1,reality,5,impractical jokers: inside jokes
SHOW,2016,57,1.0,8.0,1966.0,4.188,7.2,CZ,1,thriller,-1,wasteland
SHOW,2015,54,3.0,8.8,7769.0,10.706,8.6,HU,1,drama,-1,golden life
SHOW,2016,24,1.0,7.0,1414.0,12.601,8.0,JP,1,scifi,11,kiznaiver
SHOW,2016,23,1.0,5.9,161.0,6.661,7.2,JP,1,scifi,11,schwarzes marken
SHOW,2015,38,3.0,7.4,7.0,4.812,6.0,ID,1,thriller,-1,halfworlds
SHOW,2015,60,1.0,6.5,3089.0,5.722,6.5,GB,1,drama,41,the casual vacancy
SHOW,2016,58,1.0,6.8,393.0,0.758,8.3,US,1,documentation,35,nuclear family
SHOW,2015,52,3.0,7.6,418.0,3.013,7.8,BR,1,drama,77,magnifica 70
SHOW,2015,14,2.0,4.7,1258.0,4.766,5.4,US,1,scifi,2,mighty magiswords
SHOW,2015,54,1.0,7.3,282.0,1.27,6.0,CZ,1,crime,-1,mamon
SHOW,2015,9,3.0,5.6,992.0,38.633,7.1,US,1,animation,25,new looney tunes
SHOW,2016,50,1.0,8.3,134.0,1.127,9.0,US,1,documentation,35,deep time history
SHOW,2015,22,6.0,6.3,404.0,1.375,5.0,US,1,documentation,35,hack my life
SHOW,2016,53,1.0,7.8,87.0,1.186,8.0,US,1,documentation,35,digits
SHOW,2015,11,1.0,6.7,176.0,8.103,8.0,US,1,comedy,1,long live the royals
SHOW,2016,49,2.0,7.3,49.0,2.758,7.0,FR,1,documentation,37,dream the future
SHOW,2015,56,2.0,6.9,187.0,7.841,8.5,AR,3,scifi,-1,el hipnotizador
SHOW,2016,23,2.0,5.1,141.0,0.885,5.0,US,1,comedy,1,rachel dratch's late night snack
SHOW,2015,11,2.0,7.2,79.0,2.306,8.0,GB,1,family,40,messy goes to okido
SHOW,2016,51,1.0,6.3,65.0,0.649,10.0,US,2,thriller,47,dios inc.
SHOW,2015,52,1.0,7.9,10.0,1.168,10.0,US,1,documentation,35,secret life of lakes
SHOW,2015,51,1.0,7.6,15.0,0.973,10.0,US,1,documentation,35,secret life underground
SHOW,2016,58,1.0,6.7,652.0,2.93,7.7,RO,1,crime,-1,the silent valley
SHOW,2018,32,3.0,8.3,63583.0,62.057,7.9,US,1,crime,20,barry
SHOW,2017,19,5.0,7.5,54217.0,276.785,8.0,US,1,comedy,1,young sheldon
SHOW,2018,63,3.0,8.8,126080.0,48.4,8.0,US,1,drama,13,succession
SHOW,2018,58,3.0,8.6,13973.0,46.317,8.3,IT,2,drama,72,my brilliant friend
SHOW,2017,50,2.0,8.5,184531.0,40.623,7.9,US,1,drama,13,big little lies
SHOW,2018,22,4.0,7.7,4453.0,10.991,7.2,NZ,1,comedy,-1,wellington paranormal
SHOW,2017,60,4.0,7.9,14055.0,20.613,6.8,GB,1,drama,41,c.b. strike
SHOW,2018,46,3.0,7.6,95615.0,147.342,8.1,US,1,scifi,2,titans
SHOW,2018,55,1.0,8.1,91210.0,22.641,7.8,US,1,crime,20,sharp objects
SHOW,2017,24,3.0,8.0,5425.0,7.407,6.9,US,1,comedy,1,i'm sorry
SHOW,2018,47,2.0,7.7,52732.0,48.874,7.8,US,1,drama,13,the alienist
SHOW,2017,65,3.0,8.1,28201.0,24.512,7.7,US,1,drama,13,the deuce
SHOW,2018,12,3.0,8.9,2139.0,2.054,8.3,US,1,comedy,1,joe pera talks with you
SHOW,2018,26,3.0,7.6,3485.0,5.102,6.4,GB,1,comedy,0,stath lets flats
SHOW,2018,21,3.0,8.2,42062.0,42.679,8.6,US,1,scifi,2,final space
SHOW,2018,11,4.0,7.2,2277.0,46.369,8.5,US,1,comedy,1,craig of the creek
SHOW,2017,24,3.0,7.8,1166.0,2.813,7.8,US,1,comedy,1,at home with amy sedaris
SHOW,2017,59,1.0,6.6,10270.0,10.166,6.9,GB,1,war,67,gunpowder
SHOW,2017,25,4.0,6.1,5626.0,21.618,5.9,US,1,drama,13,room 104
SHOW,2017,30,3.0,7.5,7270.0,9.101,7.4,US,1,comedy,1,crashing
SHOW,2018,11,2.0,8.0,1899.0,3.693,7.3,US,1,comedy,1,the shivering truth
SHOW,2017,4,3.0,8.4,130.0,2.833,8.0,US,1,family,4,lucas the spider
SHOW,2018,59,4.0,7.7,571.0,2.027,8.0,GB,1,documentation,64,the misadventures of romesh ranganathan
SHOW,2018,11,5.0,7.6,1423.0,51.693,7.5,US,1,scifi,2,summer camp island
SHOW,2018,53,2.0,5.7,459.0,9.695,7.0,SG,1,drama,-1,folklore
SHOW,2018,30,1.0,8.7,333.0,1.313,8.0,IL,1,drama,50,on the spectrum
SHOW,2018,13,3.0,4.0,685.0,14.61,5.2,CA,1,comedy,21,total dramarama
SHOW,2018,41,1.0,4.9,3022.0,11.795,5.2,US,1,comedy,1,camping
SHOW,2018,50,1.0,6.9,1105.0,7.877,7.3,JP,1,drama,9,miss sherlock
SHOW,2018,30,1.0,6.5,1789.0,6.633,5.6,GB,1,comedy,0,sally4ever
